"Client_Code","Booking_Date","sunday","monday","wednesday","thursday","friday","saturday","time_booked","cancel_days","NoShow","service_CAL","service_CALC","service_CAS","service_CBAL","service_CCAMO","service_CCO","service_CDPB","service_CFC","service_CHLFH","service_CHLFHC","service_CHLHH","service_CHLHHC","service_CHLPHC","service_CHLPL","service_CMT","service_CON","service_CT","service_CTU","service_FRI","service_MISC","service_SBD","service_SBD5","service_SDUD","service_SHCC","service_SHCM","service_SHCW","service_SMARTBOND","service_SMO","staff_BECKY","staff_HOUSE","staff_JJ","staff_JOANNE","staff_KELLY","staff_SINEAD","Canceled_By_BECKY","Canceled_By_JJ","Canceled_By_JOANNE","Canceled_By_KELLY","Canceled_By_SINEAD","quantity","amount","avg_receipt","avg_quantity","total_cancel12","hclust3","hclust4","Mclust3","Mclust4"
"LYOH01","2018-07-27",0,0,0,0,1,0,890,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"1",4.39444915467244,"67.2222222222222","1.1",0,"3","4","2","2"
"MACA01","2018-07-24",0,0,0,0,0,0,900,"miss","0",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"2",5.40717177146012,"174.933333333333","3",0,"2","2","1","1"
"MACA01","2018-07-24",0,0,0,0,0,0,990,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"2",5.40717177146012,"0","0",0,"2","2","2","3"
"MACB01","2018-04-28",0,0,0,0,0,1,830,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"3",4.9921318225317,"0","0",0,"3","4","2","3"
"MACB01","2018-07-07",0,0,0,0,0,1,880,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"1",0,"30","1",0,"3","4","1","1"
"MACD01","2018-06-20",0,0,1,0,0,0,780,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"1",4.02535169073515,"67.2222222222222","1.1",0,"3","4","2","2"
"MACK01","2018-05-31",0,0,0,1,0,0,1010,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"1",3.58351893845611,"174.933333333333","3",0,"2","2","2","2"
"MACM01","2018-06-14",0,0,0,1,0,0,600,"miss","0",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"1",4.94875989037817,"0","0",0,"1","1","3","4"
"MACR01","2018-05-15",0,0,0,0,0,0,900,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"1",3.58351893845611,"0","0",0,"2","2","2","2"
"MACR01","2018-07-26",0,0,0,1,0,0,640,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"1",3.71357206670431,"30","1",0,"1","3","2","3"
"MACS01","2018-06-19",0,0,0,0,0,0,1080,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"1",3.04452243772342,"67.2222222222222","1.1",0,"2","2","3","4"
"MACT01","2018-05-16",0,0,1,0,0,0,1120,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"1",3.71357206670431,"174.933333333333","3",0,"2","2","2","3"
"MACT02","2018-07-26",0,0,0,1,0,0,690,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"1",3.49650756146648,"0","0",0,"1","3","3","4"
"MACV01","2018-06-15",0,0,0,0,1,0,900,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"1",4.11087386417331,"0","0",0,"2","2","2","2"
"MAEJ01","2018-05-30",0,0,1,0,0,0,700,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"3",5.21346728863164,"30","1",0.693147180559945,"1","3","1","1"
"MAEJ01","2018-05-30",0,0,1,0,0,0,770,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"3",5.21346728863164,"67.2222222222222","1.1",0.693147180559945,"3","4","2","3"
"MAEJ01","2018-06-02",0,0,0,0,0,1,540,"8+","0",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"miss",4.11087386417331,"miss","3",0.693147180559945,"1","1","1","1"
"MAEJ01","2018-07-12",0,0,0,1,0,0,640,"miss","0",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"2",5.23644196282995,"miss","0",0.693147180559945,"1","3","1","1"
"MAEJ01","2018-07-12",0,0,0,1,0,0,720,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"2",5.23644196282995,"miss","0",0.693147180559945,"1","3","2","3"
"MAF*01","2018-06-02",0,0,0,0,0,1,900,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"2",4.79413628550071,"30","1",0,"2","2","2","3"
"MAIK01","2018-03-20",0,0,0,0,0,0,1010,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"1",4.4188406077966,"67.2222222222222","1.1",0,"2","2","2","3"
"MAKM01","2018-04-19",0,0,0,1,0,0,780,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2",4.21950770517611,"174.933333333333","3",0,"3","4","2","2"
"MAKM01","2018-05-24",0,0,0,1,0,0,1020,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"1",4.02535169073515,"0","0",0,"2","2","2","2"
"MAKM01","2018-06-28",0,0,0,1,0,0,990,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"1",3.93182563272433,"0","0",0,"2","2","2","2"
"MAKM01","2018-07-26",0,0,0,1,0,0,990,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"1",3.93182563272433,"30","1",0,"2","2","2","2"
"MAKM01","2018-08-23",0,0,0,1,0,0,990,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"miss",4.02535169073515,"67.2222222222222","1.1",0,"2","2","2","2"
"MAKP01","2018-06-13",0,0,1,0,0,0,1080,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"1",3.58351893845611,"174.933333333333","3",0,"2","2","2","2"
"MALJ01","2018-06-08",0,0,0,0,1,0,780,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"1",4.4188406077966,"0","0",0,"1","3","2","3"
"MANL01","2018-04-17",0,0,0,0,0,0,600,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"1",4.26267987704132,"0","0",0.693147180559945,"1","1","2","2"
"MANL01","2018-05-17",0,0,0,1,0,0,780,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"1",4.51085950651685,"30","1",0.693147180559945,"1","3","2","2"
"MANL01","2018-05-31",0,0,0,1,0,0,1020,"0","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"miss",3.23080439573347,"67.2222222222222","1.1",1.09861228866811,"2","2","1","1"
"MANL01","2018-05-31",0,0,0,1,0,0,680,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"miss",0,"174.933333333333","3",1.09861228866811,"1","3","1","1"
"MANL01","2018-06-21",0,0,0,1,0,0,560,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"1",4.39444915467244,"0","0",1.09861228866811,"1","1","2","2"
"MANL01","2018-07-18",0,0,1,0,0,0,780,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"1",4.63472898822964,"0","0",1.38629436111989,"1","3","2","3"
"MAPJ01","2018-05-24",0,0,0,1,0,0,700,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"1",4.4188406077966,"30","1",0,"1","3","2","3"
"MARA01","2018-05-02",0,0,1,0,0,0,930,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"1",4.26267987704132,"67.2222222222222","1.1",0,"3","4","2","2"
"MARA01","2018-06-14",0,0,0,1,0,0,900,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"1",4.39444915467244,"174.933333333333","3",0,"2","2","2","2"
"MARD01","2018-04-10",0,0,0,0,0,0,600,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"1",4.11087386417331,"0","0",0,"1","1","2","2"
"MARD01","2018-06-26",0,0,0,0,0,0,860,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"1",4.39444915467244,"0","0",0,"3","4","2","2"
"MARD01","2018-08-07",0,0,0,0,0,0,600,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"miss",4.39444915467244,"30","1",0,"1","1","2","2"
"MARG01","2018-04-04",0,0,1,0,0,0,920,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"1",3.71357206670431,"67.2222222222222","1.1",0,"3","4","2","3"
"MARG01","2018-05-12",0,0,0,0,0,1,750,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"1",4.11087386417331,"174.933333333333","3",0,"3","4","2","3"
"MARG01","2018-06-16",0,0,0,0,0,1,570,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"1",4.11087386417331,"0","0",0,"1","1","2","3"
"MARG01","2018-07-21",0,0,0,0,0,1,570,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"1",4.11087386417331,"0","0",0,"1","1","2","3"
"MARG01","2018-08-25",0,0,0,0,0,1,570,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"miss",4.39444915467244,"30","1",0,"1","1","2","3"
"MARK01","2018-04-12",0,0,0,1,0,0,730,"0","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"miss",4.11087386417331,"67.2222222222222","1.1",1.38629436111989,"1","3","3","4"
"MARK01","2018-04-12",0,0,0,1,0,0,1060,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"miss",4.26267987704132,"174.933333333333","3",1.38629436111989,"2","2","3","4"
"MARK01","2018-05-10",0,0,0,1,0,0,1030,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"1",4.11087386417331,"0","0",1.38629436111989,"2","2","2","2"
"MARK01","2018-06-05",0,0,0,0,0,0,1080,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"1",4.39444915467244,"0","0",1.38629436111989,"2","2","2","2"
"MARK01","2018-06-28",0,0,0,1,0,0,950,"0","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,"miss",4.79579054559674,"30","1",1.94591014905531,"2","2","3","4"
"MARK01","2018-06-29",0,0,0,0,1,0,1030,"0","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"miss",4.83628190695148,"67.2222222222222","1.1",1.94591014905531,"2","2","1","1"
"MARK01","2018-06-29",0,0,0,0,1,0,1060,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"miss",3.25809653802148,"174.933333333333","3",1.94591014905531,"2","2","1","1"
"MARK01","2018-07-20",0,0,0,0,1,0,1090,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"1",4.39444915467244,"0","0",1.94591014905531,"2","2","2","2"
"MARK01","2018-08-10",0,0,0,0,1,0,1070,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"miss",0,"0","0",2.30258509299405,"2","2","1","1"
"MARM01","2018-05-12",0,0,0,0,0,1,900,"miss","0",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"4",5.86078622346587,"30","1",0,"2","2","1","1"
"MARM01","2018-06-16",0,0,0,0,0,1,900,"miss","0",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"1",4.26267987704132,"miss","miss",0,"2","2","1","1"
"MARM01","2018-07-28",0,0,0,0,0,1,900,"miss","0",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"1",4.45434729625351,"miss","3",0,"2","2","1","1"
"MARM01","2018-09-08",0,0,0,0,0,1,900,"miss","0",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"miss",5.70711026474888,"0","0",0,"2","2","1","1"
"MARO01","2018-06-08",0,0,0,0,1,0,840,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"1",4.11087386417331,"0","0",0,"3","4","3","4"
"MARO01","2018-07-06",0,0,0,0,1,0,600,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"1",4.39444915467244,"30","1",0,"1","1","3","4"
"MARR01","2018-05-03",0,0,0,1,0,0,1070,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"1",4.26267987704132,"67.2222222222222","1.1",0,"2","2","2","2"
"MARR01","2018-06-05",0,0,0,0,0,0,1140,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"1",4.4188406077966,"174.933333333333","3",0,"2","2","2","3"
"MARR01","2018-07-27",0,0,0,0,1,0,930,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"3",5.11439452838711,"0","0",0,"2","2","2","3"
"MARR02","2018-06-09",0,0,0,0,0,1,660,"0","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"miss",5.03043792139244,"0","0",0.693147180559945,"1","3","2","2"
"MART01","2018-07-10",0,0,0,0,0,0,660,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"2",4.83628190695148,"30","1",0,"1","3","1","1"
"MART01","2018-07-10",0,0,0,0,0,0,750,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"2",4.83628190695148,"67.2222222222222","1.1",0,"1","3","2","2"
"MASA01","2018-05-18",0,0,0,0,1,0,1020,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"1",3.43398720448515,"174.933333333333","3",1.6094379124341,"2","2","2","2"
"MASA01","2018-05-24",0,0,0,1,0,0,720,"2","0",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"miss",4.63472898822964,"0","0",1.6094379124341,"1","3","1","1"
"MASA01","2018-06-27",0,0,1,0,0,0,900,"0","1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"miss",5.48479693349065,"0","0",1.6094379124341,"2","2","3","4"
"MASA01","2018-07-10",0,0,0,0,0,0,860,"4-7","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"1",3.93182563272433,"30","1",1.6094379124341,"3","4","3","4"
"MASA01","2018-07-10",0,0,0,0,0,0,650,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"1",3.93182563272433,"67.2222222222222","1.1",1.6094379124341,"1","3","2","2"
"MASA01","2018-07-11",0,0,1,0,0,0,600,"1","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"miss",3.93182563272433,"174.933333333333","3",2.19722457733622,"1","3","3","4"
"MASR01","2018-06-16",0,0,0,0,0,1,510,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"1",3.49650756146648,"0","0",0,"1","1","2","3"
"MAUA01","2018-05-26",0,0,0,0,0,1,590,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"1",4.4188406077966,"0","0",0,"1","1","2","3"
"MAXI01","2018-06-16",0,0,0,0,0,1,630,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"1",3.58351893845611,"30","1",0,"1","3","2","2"
"MAXI01","2018-07-20",0,0,0,0,1,0,1010,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"1",4.02535169073515,"67.2222222222222","1.1",0,"2","2","2","2"
"MCAJ01","2018-07-06",0,0,0,0,1,0,780,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"1",4.4188406077966,"174.933333333333","3",0,"3","4","2","3"
"MCCB01","2018-04-10",0,0,0,0,0,0,1030,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"1",3.43398720448515,"0","0",0,"2","2","2","2"
"MCCB01","2018-05-24",0,0,0,1,0,0,900,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"1",3.93182563272433,"0","0",0,"2","2","2","2"
"MCCB01","2018-06-27",0,0,1,0,0,0,830,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"1",3.93182563272433,"30","1",0,"3","4","2","2"
"MCCK01","2018-06-12",0,0,0,0,0,0,1030,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"1",4.02535169073515,"67.2222222222222","1.1",0,"2","2","2","2"
"MCGA01","2018-04-25",0,0,1,0,0,0,840,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"1",4.4188406077966,"174.933333333333","3",0,"3","4","2","3"
"MCGA01","2018-05-31",0,0,0,1,0,0,840,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"1",4.63472898822964,"0","0",0,"3","4","2","3"
"MCGA01","2018-06-06",0,0,1,0,0,0,840,"miss","0",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"1",3.93182563272433,"0","0",0,"3","4","3","4"
"MCGA01","2018-07-11",0,0,1,0,0,0,780,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"1",4.63472898822964,"30","1",0,"1","3","2","3"
"MCGA02","2018-04-28",0,0,0,0,0,1,560,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"1",3.58351893845611,"67.2222222222222","1.1",0,"1","1","2","2"
"MCGA03","2018-07-21",0,0,0,0,0,1,690,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"1",4.02535169073515,"174.933333333333","3",0,"1","3","2","2"
"MCGD01","2018-07-20",0,0,0,0,1,0,780,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"1",4.4188406077966,"0","0",0,"1","3","2","3"
"MCGM01","2018-05-19",0,0,0,0,0,1,870,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"1",3.58351893845611,"0","0",0,"3","4","2","2"
"MCGV01","2018-04-19",0,0,0,1,0,0,670,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"2",4.71249876374062,"30","1",0.693147180559945,"1","3","2","2"
"MCGV01","2018-05-04",0,0,0,0,1,0,910,"0","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"1",3.93182563272433,"67.2222222222222","1.1",0.693147180559945,"3","4","1","1"
"MCGV01","2018-05-04",0,0,0,0,1,0,600,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"1",3.93182563272433,"174.933333333333","3",0.693147180559945,"1","3","3","4"
"MCKS01","2018-05-19",0,0,0,0,0,1,540,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"1",4.26267987704132,"0","0",0,"1","1","2","2"
"MCKT01","2018-04-24",0,0,0,0,0,0,1030,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"1",4.11087386417331,"0","0",0,"2","2","2","2"
