"","Client_Code","Booking_Date","sunday","monday","wednesday","thursday","friday","saturday","time_booked","cancel_days","NoShow","service_CAL","service_CALC","service_CAS","service_CBAL","service_CCAMO","service_CCO","service_CDPB","service_CFC","service_CHLFH","service_CHLFHC","service_CHLHH","service_CHLHHC","service_CHLPHC","service_CHLPL","service_CMT","service_CON","service_CT","service_CTU","service_EXT","service_FF","service_FRI","service_MISC","service_NECK","service_SBD","service_SBD5","service_SDUD","service_SHCC","service_SHCM","service_SHCW","service_SMARTBOND","service_SMO","service_SSUD","staff_BECKY","staff_HOUSE","staff_JJ","staff_JOANNE","staff_KELLY","staff_SINEAD","Canceled_By_BECKY","Canceled_By_HOUSE","Canceled_By_JJ","Canceled_By_JOANNE","Canceled_By_KELLY","Canceled_By_SINEAD","quantity","amount","avg_receipt","avg_quantity","total_cancel12"
"1163","MAF*01",2018-06-02,0,0,0,0,0,1,900,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2",4.79413628550071,"30","1",0
"1164","MAIK01",2018-03-20,0,0,0,0,0,0,1010,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"1",4.4188406077966,"67.2222222222222","1.1",0
"1165","MAKM01",2018-04-19,0,0,0,1,0,0,780,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"2",4.21950770517611,"174.933333333333","3",0
"1166","MAKM01",2018-05-24,0,0,0,1,0,0,1020,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"1",4.02535169073515,"0","0",0
"1167","MAKM01",2018-06-28,0,0,0,1,0,0,990,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"1",3.93182563272433,"0","0",0
"1168","MAKM01",2018-07-26,0,0,0,1,0,0,990,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"1",3.93182563272433,"30","1",0
"1169","MAKM01",2018-08-23,0,0,0,1,0,0,990,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"miss",4.33073334028633,"67.2222222222222","1.1",0
"1170","MAKP01",2018-06-13,0,0,1,0,0,0,1080,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"1",3.58351893845611,"174.933333333333","3",0
"1171","MALJ01",2018-06-08,0,0,0,0,1,0,780,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"1",4.4188406077966,"0","0",0
"1172","MANL01",2018-04-17,0,0,0,0,0,0,600,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"1",4.26267987704132,"0","0",0.693147180559945
"1173","MANL01",2018-05-17,0,0,0,1,0,0,780,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"1",4.51085950651685,"30","1",0.693147180559945
"1174","MANL01",2018-05-31,0,0,0,1,0,0,850,"0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"miss",0,"67.2222222222222","1.1",1.09861228866811
"1175","MANL01",2018-05-31,0,0,0,1,0,0,680,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"miss",0,"174.933333333333","3",1.09861228866811
"1176","MANL01",2018-06-21,0,0,0,1,0,0,560,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"1",4.39444915467244,"0","0",1.09861228866811
"1177","MANL01",2018-07-18,0,0,1,0,0,0,780,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"1",4.63472898822964,"0","0",1.38629436111989
"1178","MAPJ01",2018-05-24,0,0,0,1,0,0,700,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"1",4.4188406077966,"30","1",0
"1179","MARA01",2018-05-02,0,0,1,0,0,0,930,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"1",4.26267987704132,"67.2222222222222","1.1",0
"1180","MARA01",2018-06-14,0,0,0,1,0,0,900,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"1",4.39444915467244,"174.933333333333","3",0
"1181","MARD01",2018-04-10,0,0,0,0,0,0,600,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"1",4.11087386417331,"0","0",0
"1182","MARD01",2018-06-26,0,0,0,0,0,0,860,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"1",4.39444915467244,"0","0",0
"1183","MARD01",2018-08-07,0,0,0,0,0,0,600,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"miss",4.87824610605051,"30","1",0
"1184","MARG01",2018-04-04,0,0,1,0,0,0,920,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"1",3.71357206670431,"67.2222222222222","1.1",0
"1185","MARG01",2018-05-12,0,0,0,0,0,1,750,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"1",4.11087386417331,"174.933333333333","3",0
"1186","MARG01",2018-06-16,0,0,0,0,0,1,570,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"1",4.11087386417331,"0","0",0
"1187","MARG01",2018-07-21,0,0,0,0,0,1,570,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"1",4.11087386417331,"0","0",0
"1188","MARG01",2018-08-25,0,0,0,0,0,1,570,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"miss",4.33073334028633,"30","1",0
"1189","MARK01",2018-04-12,0,0,0,1,0,0,870,"0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"miss",4.11087386417331,"67.2222222222222","1.1",1.38629436111989
"1190","MARK01",2018-04-12,0,0,0,1,0,0,1060,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"miss",4.11087386417331,"174.933333333333","3",1.38629436111989
"1191","MARK01",2018-05-10,0,0,0,1,0,0,1030,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"1",4.11087386417331,"0","0",1.38629436111989
"1192","MARK01",2018-06-05,0,0,0,0,0,0,1080,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"1",4.39444915467244,"0","0",1.38629436111989
"1193","MARK01",2018-06-28,0,0,0,1,0,0,960,"0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"miss",5.25227342804663,"30","1",1.94591014905531
"1194","MARK01",2018-06-29,0,0,0,0,1,0,590,"0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"miss",0,"67.2222222222222","1.1",1.94591014905531
"1195","MARK01",2018-06-29,0,0,0,0,1,0,1060,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"miss",0,"174.933333333333","3",1.94591014905531
"1196","MARK01",2018-07-20,0,0,0,0,1,0,1090,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"1",4.39444915467244,"0","0",1.94591014905531
"1197","MARK01",2018-08-10,0,0,0,0,1,0,1070,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"miss",0,"0","0",2.30258509299405
"1198","MARM01",2018-05-12,0,0,0,0,0,1,900,"miss",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"4",5.86078622346587,"30","1",0
"1199","MARM01",2018-06-16,0,0,0,0,0,1,900,"miss",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"1",4.26267987704132,"miss","miss",0
"1200","MARM01",2018-07-28,0,0,0,0,0,1,900,"miss",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"1",4.45434729625351,"miss","3",0
"1201","MARM01",2018-09-08,0,0,0,0,0,1,900,"miss",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"miss",5.48479693349065,"0","0",0
"1202","MARO01",2018-06-08,0,0,0,0,1,0,840,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"1",4.11087386417331,"0","0",0
"1203","MARO01",2018-07-06,0,0,0,0,1,0,600,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"1",4.39444915467244,"30","1",0
"1204","MARR01",2018-05-03,0,0,0,1,0,0,1070,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"1",4.26267987704132,"67.2222222222222","1.1",0
"1205","MARR01",2018-06-05,0,0,0,0,0,0,1140,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"1",4.4188406077966,"174.933333333333","3",0
"1206","MARR01",2018-07-27,0,0,0,0,1,0,930,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"3",5.11439452838711,"0","0",0
"1207","MARR02",2018-06-09,0,0,0,0,0,1,760,"0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"miss",4.63472898822964,"0","0",0.693147180559945
"1208","MART01",2018-07-10,0,0,0,0,0,0,660,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"2",4.83628190695148,"30","1",0
"1209","MART01",2018-07-10,0,0,0,0,0,0,750,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"2",4.83628190695148,"67.2222222222222","1.1",0
"1210","MASA01",2018-05-18,0,0,0,0,1,0,1020,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"1",3.43398720448515,"174.933333333333","3",1.6094379124341
"1211","MASA01",2018-05-24,0,0,0,1,0,0,780,"2",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"miss",4.4188406077966,"0","0",1.6094379124341
"1212","MASA01",2018-06-27,0,0,1,0,0,0,680,"0",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"miss",5.20948615284142,"0","0",1.6094379124341
"1213","MASA01",2018-07-10,0,0,0,0,0,0,920,"4-7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"1",3.93182563272433,"30","1",1.6094379124341
"1214","MASA01",2018-07-10,0,0,0,0,0,0,650,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"1",3.93182563272433,"67.2222222222222","1.1",1.6094379124341
"1215","MASA01",2018-07-11,0,0,1,0,0,0,970,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"miss",3.93182563272433,"174.933333333333","3",2.19722457733622
"1216","MASR01",2018-06-16,0,0,0,0,0,1,510,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"1",3.49650756146648,"0","0",0
"1217","MAUA01",2018-05-26,0,0,0,0,0,1,590,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"1",4.4188406077966,"0","0",0
"1218","MAXI01",2018-06-16,0,0,0,0,0,1,630,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"1",3.58351893845611,"30","1",0
"1219","MAXI01",2018-07-20,0,0,0,0,1,0,1010,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"1",4.02535169073515,"67.2222222222222","1.1",0
"1220","MCAJ01",2018-07-06,0,0,0,0,1,0,780,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"1",4.4188406077966,"174.933333333333","3",0
"1221","MCCB01",2018-04-10,0,0,0,0,0,0,1030,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"1",3.43398720448515,"0","0",0
"1222","MCCB01",2018-05-24,0,0,0,1,0,0,900,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"1",3.93182563272433,"0","0",0
"1223","MCCB01",2018-06-27,0,0,1,0,0,0,830,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"1",3.93182563272433,"30","1",0
"1224","MCCK01",2018-06-12,0,0,0,0,0,0,1030,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"1",4.02535169073515,"67.2222222222222","1.1",0
"1225","MCGA01",2018-04-25,0,0,1,0,0,0,840,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"1",4.4188406077966,"174.933333333333","3",0
"1226","MCGA01",2018-05-31,0,0,0,1,0,0,840,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"1",4.63472898822964,"0","0",0
"1227","MCGA01",2018-06-06,0,0,1,0,0,0,840,"miss",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"1",3.93182563272433,"0","0",0
"1228","MCGA01",2018-07-11,0,0,1,0,0,0,780,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"1",4.63472898822964,"30","1",0
"1229","MCGA02",2018-04-28,0,0,0,0,0,1,560,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"1",3.58351893845611,"67.2222222222222","1.1",0
"1230","MCGA03",2018-07-21,0,0,0,0,0,1,690,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"1",4.02535169073515,"174.933333333333","3",0
"1231","MCGD01",2018-07-20,0,0,0,0,1,0,780,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"1",4.4188406077966,"0","0",0
"1232","MCGM01",2018-05-19,0,0,0,0,0,1,870,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"1",3.58351893845611,"0","0",0
"1233","MCGV01",2018-04-19,0,0,0,1,0,0,670,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"2",4.71249876374062,"30","1",0.693147180559945
"1234","MCGV01",2018-05-04,0,0,0,0,1,0,990,"0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"1",3.93182563272433,"67.2222222222222","1.1",0.693147180559945
"1235","MCGV01",2018-05-04,0,0,0,0,1,0,600,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"1",3.93182563272433,"174.933333333333","3",0.693147180559945
"1236","MCKS01",2018-05-19,0,0,0,0,0,1,540,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"1",4.26267987704132,"0","0",0
"1237","MCKT01",2018-04-24,0,0,0,0,0,0,1030,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"1",4.11087386417331,"0","0",0
"1238","MCKT01",2018-07-27,0,0,0,0,1,0,1020,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"1",4.39444915467244,"30","1",0
"1239","MCLE01",2018-05-09,0,0,1,0,0,0,1010,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"1",4.26267987704132,"67.2222222222222","1.1",0
"1240","MCLI01",2018-04-06,0,0,0,0,1,0,1110,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"1",3.71357206670431,"174.933333333333","3",0
"1241","MCLI01",2018-06-01,0,0,0,0,1,0,1060,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"1",4.11087386417331,"0","0",0
"1242","MCLI01",2018-07-25,0,0,1,0,0,0,1100,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"1",4.11087386417331,"0","0",0
"1243","MCMC01",2018-06-29,0,0,0,0,1,0,660,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"1",4.4188406077966,"30","1",0
"1244","MCND01",2018-04-21,0,0,0,0,0,1,540,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"1",3.58351893845611,"67.2222222222222","1.1",0
"1245","MCND01",2018-06-14,0,0,0,1,0,0,720,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"1",0,"174.933333333333","3",0
"1246","MCNR01",2018-06-14,0,0,0,1,0,0,720,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"1",3.58351893845611,"0","0",0
"1247","MCPL01",2018-05-08,0,0,0,0,0,0,1150,"4-7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"2",5.25227342804663,"0","0",0.693147180559945
"1248","MCPL01",2018-05-08,0,0,0,0,0,0,770,"miss",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"2",5.25227342804663,"30","1",0.693147180559945
"1249","MCPL01",2018-05-08,0,0,0,0,0,0,890,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2",5.25227342804663,"67.2222222222222","1.1",0.693147180559945
"1250","MCWC01",2018-06-29,0,0,0,0,1,0,900,"miss",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"5-7",5.75574221358691,"174.933333333333","3",0
"1251","MCWC01",2018-06-29,0,0,0,0,1,0,1040,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"5-7",5.75574221358691,"0","0",0
"1252","MEIC01",2018-06-28,0,0,0,1,0,0,1130,"0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"miss",3.93182563272433,"0","0",0.693147180559945
"1253","MELE01",2018-05-15,0,0,0,0,0,0,1020,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"1",3.43398720448515,"30","1",0
"1254","MELE01",2018-06-19,0,0,0,0,0,0,1030,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"3",4.63957161270542,"67.2222222222222","1.1",0
