"Investor.ID","Activist","ActivistHQ","ActivistRegion","Founded","FirstDateInvestedByActivisit","CurrentHolding","StatusCurrent","StatusExisted","DateExited","ExitType","Company","PID","PID_COUNT","CompanyHQ","ConpanyRegion","AH_PricePerShareLocal","Currency","AH_PruchaseValueMnLocal","FR_PriceStart","FR_PriceEnd","PriceChangeSinceExitByCamp","SPChangeSinceExitByCamp","AvgChangeOverPeriodOfInvByAct","AvgReturnAnnualisedByAct","AvgSPReturnByAct","AvgSPReturnAnnualisedByAct","ExcessReturnByAct","LastInv","ReturnByCamp","ReturnAnnualisedByCamp","SPChangeByCamp","SPChangeAnnualisedByCamp","NoOfCamp","PositiveReturnByCamp","ExcessReturnByCamp","HitRatioByAct","NoOfCamp3Y","PositiveReturnByCamp3Y","HitRatioByAct3Y","Industry","Sector","CampByIND","PositiveReturnByIND","HitRatioByIND","CampByIND3Y","PositiveReturnByIND3Y","HitRatioByIND3Y","NoOfInvByIND","AvgChangeOverPeriodOfInvByIND","AvgReturnAnnualisedByIND","AvgSPReturnByIND","AvgSPReturnAnnualisedByIND","MarketCap","MarketCapCategory","CampByMC","PositiveReturnByMC","HitRatioByMC","CampByMC3Y","PositiveReturnByMC3Y","HitRatioByMC3Y","NoOfInvByMC","AvgChangeOverPeriodOfInvByMC","AvgAnnualisedReturnByMC","AvgSPReturnByMC","ConcernedShareholder","Engagement","Occasional","PartialFocus","PrimaryFocus","ActivistAUM","ActivistAUMDate","ThirteenD","LongShort","GainBoardRepresentation","AdoptMajorityVoteStandard","AmendByLaw","AmendListingStatus","BoardIndependence","BusinessFocus","BusinessRestructuring","ChangeBoardComposition","ClosureOfBusinessUnit","Dividends","EliminateStaggeredBoard","EquityIssuance","ExcessCash","FocusOnGrowthStrategies","GeneralCostCutting","LackOfInaccurateInformationFromCompany","OperationalEfficiency","OpposeAcquisitionOfThirdParty","OpposeEquityIssuance","OpposeProxyContest","OpposeSaleOfCompany","PushForAcquisitionOfThirdParty","PushForCompanyDivision","PushForSaleOfCompany","PushForOpposeMergingOfShares","Recapitalization","RedemptionAmendmentOfPoisonPill","REITorMLPConversion","RemovalOfCEOorOtherBoardMember","Remuneration","ReplaceAuditor","ReplaceManagement","RestructureDebt","ReturnCashToShareholders","SellOrRetainAssets","SeparateChairmanAndCEO","ShareRepurchase","SpinOffSaleOfBusinessDivision","SuccessionPlanning","TerminateInvestmentAdvisoryAgreement","UnderLeverage","UseUniversalBallot","AGM","ActivistWithdrewDemands","NA.","AGMResult","MergerCompleted","EGMorSpecialMeeting","ProxyContest","ActivistExitsStock","MergerOrTakeover","MetWithDemandsInFull","PublicDisagreement","NoPublicResponse","CompromiseOrAgreement","ShareholderVote","CompanyHiresFiresResignations","ActivistHiresFiresResignations","EngagedActivistPositively","NewCEOAppointed","CompanyRejectsTakeoverBid","CompanyRejectsSpecialMeeting","MeetingsWithBoardOrManagement","ActivistWritesToRegulator","CommunicationWithShareholders","WentToVote","JobCuts","ExternalAdvice","CEOorChairmanDeparts","ActivistAppealsToRegulatorOrCourts","Lawsuit","CR_Dividends","DividendOrShareRepurchaseChange","CompanyMakesAcquisition","CompanyReleasesFinancials","WelcomedActivist","Bankruptcy","ProxyAccess","ImplementAmendPoisonPill","ActivistWinsBoardSeats","ActivistNominatesBoardMembers","ThankedActivist","ShareholderProposal","TenderOffer","ActivistDropsBelowReportingThreshold","NewMergerAnnounced","ProxyAdvisorVerdict","ActivistStatement","PoisonPillImplemented","LawsuitAgainstActivist","LetterToFellowShareholders","ActivistNomineesAppointedToBoard","SettlementAgreementConcluded","LetterToBoardOrManagement","CompanyRejectsBoardNominations","DelayShareholderMeeting","CloseFund","ClosedAGM","ActivistIssuesPublicLetter","ActivistLetterToRegulatoryBodies","LitigationInitiated","ConsentSolicitationInitiated","SECFiling","SeatsProposed","SeatsGained","SeatsGainedMethod","Ongoing","WithdrewDemands","PartiallySuccessful","Successful","Unsuccessful","CompromiseOrSettlement","Unresolved","Buyer"
5938,"Carl Icahn","US","NorthAmerica",1987,"2011-07-28","miss",0,1,"2013","Sold Shares","Commercial Metals Company",1588,1,"US","NorthAmerica",NA,"USD",NA,14.3,15.28,77.88,169.34,3.99397158807531,14.45,45.46,10.48,8.81,"2020-03-19",11.05,7.48,15.83,10.65,78,26,-4.78,0.333333,16,7,0.4375,"Steel","Basic Materials",5,0,0,0,0,0,1311,3.26499576048175,6.14,56.39,13.9,5444,"Nano-Cap",63,17,0.26984126,2.39789527279837,4,0.363636,7.64108424917491,4.52774903901951,-2.86,4.07838454264337,0,0,0,0,1,24639,"2019-12-31",2011-07-28,"Long","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","0","miss","No","Yes","No","No","Yes","No","No","miss"
5938,"Carl Icahn","US","NorthAmerica",1987,"2015-08-27","0",1,0,"miss","miss","Freeport-McMoran Inc.",188,1,"US","NorthAmerica",NA,"USD",NA,10.19,14.38,NA,NA,3.99397158807531,14.45,45.46,10.48,8.81,"2020-03-19",46.52,8.01,NA,13.45,78,26,-40.42,0.333333,16,7,0.4375,"Copper","Basic Materials",5,0,0,0,0,0,1311,3.26499576048175,6.14,56.39,13.9,20883,"Nano-Cap",63,17,0.26984126,2.39789527279837,4,0.363636,7.64108424917491,4.52774903901951,-2.86,4.07838454264337,0,0,0,0,1,24639,"2019-12-31",2015-08-27,"Long","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","2","Settlement","No","No","No","Yes","No","No","No","miss"
5938,"Carl Icahn","US","NorthAmerica",1987,"2011-02-11","miss",0,1,"2019","Acquired the Company","Voltari Corporation",5212,1,"US","NorthAmerica",0.86,"USD",NA,NA,0.86,-96.63,-8.31,3.99397158807531,14.45,45.46,10.48,8.81,"2020-03-19",NA,-45.84,NA,12.16,78,26,-268.51,0.333333,16,7,0.4375,"Telecom Services","Communication Services",3,1,0.33333333,0,0,0,1539,3.54066942694875,13.02,40.48,13.65,8,"Nano-Cap",63,17,0.26984126,2.39789527279837,4,0.363636,7.64108424917491,4.52774903901951,-2.86,4.07838454264337,0,0,0,0,1,24639,"2019-12-31",2012-10-19,"Long","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"miss","miss","miss","No","No","No","Yes","No","No","No","Carl Icahn"
5938,"Carl Icahn","US","NorthAmerica",1987,"2004-12-14","miss",0,1,"2011","Purchased by Listed Company","Blockbuster LLC",44527,1,"US","NorthAmerica",0.18,"USD",NA,9.2,0.18,NA,NA,3.99397158807531,14.45,45.46,10.48,8.81,"2020-03-19",NA,-46.35,NA,NA,78,26,NA,0.333333,16,7,0.4375,"Pay TV","Communication Services",3,1,0.33333333,0,0,0,2244,4.07090533048834,-3.04,45.99,13.91,2018,"Nano-Cap",63,17,0.26984126,2.39789527279837,4,0.363636,7.64108424917491,4.52774903901951,-2.86,4.07838454264337,0,0,0,0,1,24639,"2019-12-31",NA,"Long","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"miss","miss","miss","No","No","No","No","No","No","No","Dish Networks"
5938,"Carl Icahn","US","NorthAmerica",1987,"2018-10-01","miss",1,0,"miss","miss","Tenneco Inc.",1249,1,"US","NorthAmerica",NA,"USD",NA,41.99,9.34,NA,NA,3.99397158807531,14.45,45.46,10.48,8.81,"2020-03-19",-76.57,-54.16,19.21,9.91,78,26,-95.78,0.333333,16,7,0.4375,"Auto Parts","Consumer Cyclical",8,4,0.5,2,1,0.5,1217,3.36970671457078,-8.9,49.66,13.82,759,"Nano-Cap",63,17,0.26984126,2.39789527279837,4,0.363636,7.64108424917491,4.52774903901951,-2.86,4.07838454264337,0,0,0,0,1,24639,"2019-12-31",2018-10-01,"Long","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","1","Settlement","No","No","No","Yes","No","No","No","miss"
5938,"Carl Icahn","US","NorthAmerica",1987,"2008-01-07","miss",0,1,"2017","Acquired the Company","Federal-Mogul Holdings LLC",1406,1,"US","NorthAmerica",NA,"USD",NA,23.55,9.98,0,8.22,3.99397158807531,14.45,45.46,10.48,8.81,"2020-03-19",-57.62,-9.05,NA,7.64,78,26,-152.39,0.333333,16,7,0.4375,"Auto Parts","Consumer Cyclical",8,4,0.5,2,1,0.5,1217,3.36970671457078,-8.9,49.66,13.82,1712,"Nano-Cap",63,17,0.26984126,2.39789527279837,4,0.363636,7.64108424917491,4.52774903901951,-2.86,4.07838454264337,0,0,0,0,1,24639,"2019-12-31",2008-01-07,"Long","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"miss","miss","miss","No","No","No","Yes","No","No","No","Icahn Enterprises"
5938,"Carl Icahn","US","NorthAmerica",1987,"2015-12-04","miss",0,1,"2016","Purchased by Activist","Pep Boys-Manny, Moe & Jack (The)",2647,1,"US","NorthAmerica",18.5,"USD",1030,15.69,18.5,NA,NA,3.99397158807531,14.45,45.46,10.48,8.81,"2020-03-19",17.91,NA,NA,NA,78,26,NA,0.333333,16,7,0.4375,"Auto Parts","Consumer Cyclical",8,4,0.5,2,1,0.5,2244,4.07090533048834,-3.04,45.99,13.91,841,"Nano-Cap",63,17,0.26984126,2.39789527279837,4,0.363636,7.64108424917491,4.52774903901951,-2.86,4.07838454264337,0,0,0,0,1,24639,"2019-12-31",2015-12-04,"Long","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"miss","miss","miss","No","No","No","Yes","No","No","No","Icahn Enterprises"
5938,"Carl Icahn","US","NorthAmerica",1987,"2005-11-07","miss",0,1,"2006","Purchased by Private Equity Firm","Fairmont Hotels & Resorts Inc",44560,1,"Canada","NorthAmerica",45,"USD",3900,35.57,45,NA,NA,3.99397158807531,14.45,45.46,10.48,8.81,"2020-03-19",26.51,56.74,NA,NA,78,26,NA,0.333333,16,7,0.4375,"Resorts & Casinos","Consumer Cyclical",8,4,0.5,2,1,0.5,2244,4.07090533048834,-3.04,45.99,13.91,3900,"Nano-Cap",63,17,0.26984126,2.39789527279837,4,0.363636,7.64108424917491,4.52774903901951,-2.86,4.07838454264337,0,0,0,0,1,24639,"2019-12-31",NA,"Long","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"miss","miss","miss","No","No","No","No","No","No","No","Colony Capital and Kingdom Hotels International"
5938,"Carl Icahn","US","NorthAmerica",1987,"2015-07-09","miss",0,1,"2016","Sold Shares","Gannett Media Corp.",33984,1,"US","NorthAmerica",NA,"USD",NA,12.06,15.34,-69.69,93.96,3.99397158807531,14.45,45.46,10.48,8.81,"2020-03-19",29.85,53.65,-6.35,NA,78,26,36.2,0.333333,16,7,0.4375,"Publishing","Consumer Cyclical",8,4,0.5,2,1,0.5,1217,3.36970671457078,-8.9,49.66,13.82,1232,"Nano-Cap",63,17,0.26984126,2.39789527279837,4,0.363636,7.64108424917491,4.52774903901951,-2.86,4.07838454264337,0,0,0,0,1,24639,"2019-12-31",2015-07-09,"Long","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"miss","miss","miss","No","No","No","No","No","No","No","miss"
5938,"Carl Icahn","US","NorthAmerica",1987,"2019-01-11","miss",0,1,"2020","Purchased by Listed Company","Caesars Holdings, Inc.",1298,1,"US","NorthAmerica",12.75,"USD",17300,8.71,12.75,NA,3.42,3.99397158807531,14.45,45.46,10.48,8.81,"2020-03-19",46.38,28.42,29.09,18.25,78,26,17.29,0.333333,16,7,0.4375,"Resorts & Casinos","Consumer Cyclical",8,4,0.5,2,1,0.5,1217,3.36970671457078,-8.9,49.66,13.82,8461,"Nano-Cap",63,17,0.26984126,2.39789527279837,4,0.363636,7.64108424917491,4.52774903901951,-2.86,4.07838454264337,0,0,0,0,1,24639,"2019-12-31",2019-02-19,"Long","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","3","Settlement","No","No","No","Yes","No","No","No","Eldorado Resorts"
5938,"Carl Icahn","US","NorthAmerica",1987,"2014-05-15","miss",0,1,"2016","Sold Shares","TEGNA Inc",820,1,"US","NorthAmerica",NA,"USD",NA,13.05,14.87,48.11,93.96,3.99397158807531,14.45,45.46,10.48,8.81,"2020-03-19",77.39,38.53,5.11,2.87,78,26,72.28,0.333333,16,7,0.4375,"Publishing","Consumer Cyclical",8,4,0.5,2,1,0.5,2244,4.07090533048834,-3.04,45.99,13.91,2560,"Nano-Cap",63,17,0.26984126,2.39789527279837,4,0.363636,7.64108424917491,4.52774903901951,-2.86,4.07838454264337,0,0,0,0,1,24639,"2019-12-31",2014-08-14,"Long","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","0","Settlement","No","Yes","No","Yes","No","No","No","miss"
5938,"Carl Icahn","US","NorthAmerica",1987,"2018-03-01","0",1,0,"miss","miss","Newell Brands Inc.",679,1,"US","NorthAmerica",NA,"USD",NA,26.5,17.5,NA,NA,3.99397158807531,14.45,45.46,10.48,8.81,"2020-03-19",-23.55,-10.39,31.64,11.89,78,26,-55.19,0.333333,16,7,0.4375,"Household & Personal Products","Consumer Defensive",6,3,0.5,2,1,0.5,1217,3.36970671457078,-8.9,49.66,13.82,7425,"Nano-Cap",63,17,0.26984126,2.39789527279837,4,0.363636,7.64108424917491,4.52774903901951,-2.86,4.07838454264337,0,0,0,0,1,24639,"2019-12-31",2018-03-16,"Long","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4","miss","Settlement","No","No","No","Yes","No","No","No","miss"
5938,"Carl Icahn","US","NorthAmerica",1987,"2018-10-16","miss",0,1,"2019","Sold Shares","Dollar Tree Inc.",482,1,"US","NorthAmerica",NA,"USD",NA,86.5,97.96,-0.22,35.99,3.99397158807531,14.45,45.46,10.48,8.81,"2020-03-19",13.25,72.83,-8.83,NA,78,26,22.08,0.333333,16,7,0.4375,"Discount Stores","Consumer Defensive",6,3,0.5,2,1,0.5,2244,4.07090533048834,-3.04,45.99,13.91,23187,"Nano-Cap",63,17,0.26984126,2.39789527279837,4,0.363636,7.64108424917491,4.52774903901951,-2.86,4.07838454264337,0,0,0,0,1,24639,"2019-12-31",NA,"Long","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"miss","miss","miss","No","No","No","No","No","No","No","miss"
5938,"Carl Icahn","US","NorthAmerica",1987,"2014-06-06","miss",0,1,"2014","Sold Shares","Family Dollar Stores Inc.",645,1,"US","NorthAmerica",NA,"USD",NA,60.53,80.23,-0.62,5.79,3.99397158807531,14.45,45.46,10.48,8.81,"2020-03-19",33.06,NA,3.13,13.46,78,26,29.93,0.333333,16,7,0.4375,"Discount Stores","Consumer Defensive",6,3,0.5,2,1,0.5,2244,4.07090533048834,-3.04,45.99,13.91,9081,"Nano-Cap",63,17,0.26984126,2.39789527279837,4,0.363636,7.64108424917491,4.52774903901951,-2.86,4.07838454264337,0,0,0,0,1,24639,"2019-12-31",2014-06-06,"Long","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"miss","miss","miss","No","Yes","No","No","No","No","No","miss"
5938,"Carl Icahn","US","NorthAmerica",1987,"2013-01-17","miss",1,0,"miss","miss","Herbalife Nutrition Ltd",722,1,"US","NorthAmerica",NA,"USD",NA,21.76,49.92,NA,NA,3.99397158807531,14.45,45.46,10.48,8.81,"2020-03-19",NA,12.14,NA,13.74,78,26,-26.95,0.333333,16,7,0.4375,"Household & Personal Products","Consumer Defensive",6,3,0.5,2,1,0.5,2045,3.90600493310258,8.37,52.44,14.1,7366,"Nano-Cap",63,17,0.26984126,2.39789527279837,4,0.363636,7.64108424917491,4.52774903901951,-2.86,4.07838454264337,0,0,0,0,1,24639,"2019-12-31",2013-02-14,"Long","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","3","Settlement","No","No","No","Yes","No","No","No","miss"
5938,"Carl Icahn","US","NorthAmerica",1987,"2000-05-02","miss",0,1,"2011","Sold Shares","Vector Group Ltd.",1804,1,"US","NorthAmerica",NA,"USD",NA,7.96,14.55,59.14,NA,3.99397158807531,14.45,45.46,10.48,8.81,"2020-03-19",NA,8.01,NA,NA,78,26,NA,0.333333,16,7,0.4375,"Tobacco","Consumer Defensive",6,3,0.5,2,1,0.5,1217,3.36970671457078,-8.9,49.66,13.82,1490,"Nano-Cap",63,17,0.26984126,2.39789527279837,4,0.363636,7.64108424917491,4.52774903901951,-2.86,4.07838454264337,0,0,0,0,1,24639,"2019-12-31",NA,"Long","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"miss","miss","miss","No","No","No","No","No","No","No","miss"
5938,"Carl Icahn","US","NorthAmerica",1987,"2010-05-13","miss",0,1,"2013","Sold Shares","Hain Celestial Group Inc. (The)",1103,1,"US","NorthAmerica",NA,"USD",NA,10.59,39.68,-16.35,129.73,3.99397158807531,14.45,45.46,10.48,8.81,"2020-03-19",NA,48.56,56.27,14.31,78,26,218.38,0.333333,16,7,0.4375,"Food Distribution","Consumer Defensive",6,3,0.5,2,1,0.5,1217,3.36970671457078,-8.9,49.66,13.82,3384,"Nano-Cap",63,17,0.26984126,2.39789527279837,4,0.363636,7.64108424917491,4.52774903901951,-2.86,4.07838454264337,0,0,0,0,1,24639,"2019-12-31",2010-05-13,"Long","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","2","Settlement","No","No","No","Yes","No","No","No","Jeffries LLC (underwriting)"
5938,"Carl Icahn","US","NorthAmerica",1987,"2014-07-09","miss",0,1,"2016","Bankruptcy","Seventy Seven Energy Inc",30851,1,"US","NorthAmerica",NA,"USD",NA,24.62,0.11,0,NA,3.99397158807531,14.45,45.46,10.48,8.81,"2020-03-19",NA,NA,14.14,6.6,78,26,-113.69,0.333333,16,7,0.4375,"Oil & Gas Equipment & Services","Energy",12,0,0,4,0,0,1311,3.26499576048175,6.14,56.39,13.9,3,"Nano-Cap",63,17,0.26984126,2.39789527279837,4,0.363636,7.64108424917491,4.52774903901951,-2.86,4.07838454264337,0,0,0,0,1,24639,"2019-12-31",2014-07-09,"Long","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"miss","miss","miss","No","No","No","No","No","No","No","miss"
5938,"Carl Icahn","US","NorthAmerica",1987,"2017-11-22","1.985",1,0,"miss","miss","SandRidge Energy Inc.",1320,1,"US","NorthAmerica",NA,"USD",NA,17.5,1.75,NA,NA,3.99397158807531,14.45,45.46,10.48,8.81,"2020-03-19",NA,-57.14,36.45,12.11,78,26,-126.45,0.333333,16,7,0.4375,"Oil & Gas E&P","Energy",12,0,0,4,0,0,2045,3.90600493310258,8.37,52.44,14.1,63,"Nano-Cap",63,17,0.26984126,2.39789527279837,4,0.363636,7.64108424917491,4.52774903901951,-2.86,4.07838454264337,0,0,0,0,1,24639,"2019-12-31",2017-11-22,"Long","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes","Yes","No","No","No","No","No","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No",0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"miss","miss","Settlement","No","No","Yes","Yes","Yes","No","No","miss"
5938,"Carl Icahn","US","NorthAmerica",1987,"2010-12-17","miss",0,1,"2017","Sold Shares","Chesapeake Energy Corporation",371,1,"US","NorthAmerica",NA,"USD",NA,NA,NA,-99.45,53.17,3.99397158807531,14.45,45.46,10.48,8.81,"2020-03-19",-71.29,-18.31,NA,13.24,78,26,-186.7,0.333333,16,7,0.4375,"Oil & Gas E&P","Energy",12,0,0,4,0,0,2045,3.90600493310258,8.37,52.44,14.1,68,"Nano-Cap",63,17,0.26984126,2.39789527279837,4,0.363636,7.64108424917491,4.52774903901951,-2.86,4.07838454264337,0,0,0,0,1,24639,"2019-12-31",2010-12-17,"Long","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5","miss","Settlement","No","No","Yes","Yes","No","No","No","miss"
5938,"Carl Icahn","US","NorthAmerica",1987,"2012-12-31","miss",0,1,"2016","Sold Shares","Transocean Ltd.",392,1,"Switzerland","WestEurope",NA,"USD",NA,44.66,10.43,-77.18,66.09,3.99397158807531,14.45,45.46,10.48,8.81,"2020-03-19",-67.51,-26.67,65.77,14.96,78,26,-133.28,0.333333,16,7,0.4375,"Oil & Gas Drilling","Energy",12,0,0,4,0,0,1311,3.26499576048175,6.14,56.39,13.9,1463,"Nano-Cap",63,17,0.26984126,2.39789527279837,4,0.363636,7.64108424917491,4.52774903901951,-2.86,4.07838454264337,0,0,0,0,1,24639,"2019-12-31",NA,"Long","Yes","No","No","No","No","No","No","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","1","Went to vote","No","No","Yes","Yes","Yes","No","No","miss"
